Age,UseByTime,AthleticsActivities,WaterActivities,FitnessActivities,TeamActivities,RacketActivities,CombatActivities,SpecialActivities,OtherActivities,Dropout,Contract_Duration,PercentageOfVisits,PercentageOfClasses,Freq_Visits_Day,Freq_Classes_Contract,Visits_ActivePeriod,Gender_Female,dbscan_labels
0.5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.2785388127853881,0.65,0.0,1.1302186878727634,0.0,0.8058608058608056,0,0
0.6666666666666666,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2.1187214611872145,0.24999999999999994,0.2704583633309335,0.9840954274353878,1.5873015873015872,1.2014652014652012,1,0
2.1666666666666665,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0776255707762557,0.20000000000000004,1.8999280057595391,0.21868787276341956,6.309523809523809,-0.09890109890109892,1,0
-0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.1278538812785388,0.3999999999999999,0.0,-0.22962226640159042,0.0,0.6007326007326007,0,0
2.8333333333333335,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.0730593607305936,-0.5,0.0,-0.5318091451292246,0.0,-0.6007326007326007,0,0
0.6666666666666666,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,-0.4977168949771689,-0.35000000000000003,0.0,-0.5984095427435387,0.0,-0.39560439560439553,1,0
-0.08333333333333333,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0730593607305936,-0.10000000000000002,0.0,-0.06262425447316104,0.0,-0.09890109890109892,1,0
1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.09360730593607305,0.5,2.3998080153587713,0.07753479125248511,6.841269841269841,0.10256410256410244,1,0
-0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.1917808219178082,0.5,0.0,-0.04274353876739561,0.0,0.6007326007326007,1,0
-0.6666666666666666,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.1484018264840183,0.3999999999999999,2.3998080153587713,-0.5487077534791253,1.8412698412698412,-0.30036630036630035,1,0
-1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0981735159817352,0.6999999999999998,0.0,-0.09343936381709733,0.0,0.20146520146520136,0,0
-1.25,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.095890410958904,0.6999999999999998,2.063354931605472,0.1133200795228629,6.126984126984127,0.20146520146520136,1,0
1.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.4063926940639269,0.0,0.0,1.208747514910537,0.0,0.6117216117216114,1,0
-0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.4063926940639269,-0.5,0.0,-0.4652087475149105,0.0,-0.6007326007326007,1,0
5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1.7168949771689497,3.4,0.0,2.042743538767396,0.0,8.608058608058608,0,-1
-1.25,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.1141552511415524,0.9499999999999998,2.219822414206863,-0.25646123260437376,3.8571428571428568,0.3992673992673992,0,0
0.5,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1.8401826484018264,-0.5,2.3998080153587713,-0.7147117296222664,0.5158730158730158,-0.6007326007326007,0,0
1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.05707762557077625,-0.15,0.0,0.45526838966202793,0.0,0.20879120879120877,0,0
-0.3333333333333333,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,-0.4132420091324201,-0.5,0.0,-0.4552683896620279,0.0,-0.6007326007326007,1,0
-0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.4223744292237443,-0.39999999999999997,0.0,-0.1013916500994036,0.0,-0.5018315018315017,1,0
-0.25,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.1598173515981735,-0.5,0.0,0.14811133200795226,0.0,-0.6007326007326007,1,0
0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0.0228310502283105,1.5000000000000002,0.18454523638108952,1.9602385685884693,1.6825396825396826,-0.20146520146520147,1,0
0.9166666666666666,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.271689497716895,-0.5,0.0,0.3111332007952287,0.0,-0.6007326007326007,0,0
-0.5,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8744292237442922,0.049999999999999975,2.4497240220782337,-0.051689860834990026,5.928571428571429,-0.5018315018315017,1,0
-0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.3881278538812785,-0.15,0.0,-0.006958250497017817,0.0,-0.19780219780219785,1,0
-0.25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0022831050228311,-0.39999999999999997,0.0,1.3986083499005963,0.0,-0.5018315018315017,1,0
-0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-0.5570776255707762,-0.15,0.0,-0.09343936381709733,0.0,-0.20146520146520147,1,0
0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.4977168949771689,-0.20000000000000004,0.0,-0.2375745526838966,0.0,0.0,1,0
0.5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-0.5136986301369864,0.85,0.0,1.9125248508946322,0.0,1.9999999999999996,1,0
0.75,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.2328767123287671,0.5499999999999999,0.0,-0.43439363817097415,0.0,0.619047619047619,0,0
0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,-0.5958904109589042,-0.15,0.0,0.8777335984095427,0.0,-0.19413919413919414,0,0
-0.6666666666666666,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0593607305936073,-0.20000000000000004,2.3998080153587713,0.18489065606361835,7.698412698412699,-0.5018315018315017,1,0
0.6666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-0.5136986301369864,1.5999999999999996,0.0,3.569582504970179,0.0,3.4029304029304024,1,0
0.5,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,-0.3812785388127854,-0.35000000000000003,0.0,-0.12326043737574548,0.0,-0.39926739926739924,1,0
-0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.1575342465753424,-0.35000000000000003,0.0,-0.23161033797216696,0.0,-0.20146520146520147,0,0
1.75,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.18036529680365296,-0.5,0.0,-0.3697813121272366,0.0,-0.6007326007326007,0,0
1.3333333333333333,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.502283105022831,1.15,0.0,2.033797216699801,0.0,1.0036630036630034,1,0
-1.6666666666666667,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.502283105022831,-0.5,2.3998080153587713,-0.5576540755467196,1.7698412698412698,-0.6007326007326007,0,0
0.8333333333333334,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.3675799086757991,0.65,0.0,0.9065606361829026,0.0,0.619047619047619,1,0
-0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.1552511415525114,0.9,0.0,0.23856858846918497,0.0,1.0256410256410255,0,0
-1.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4315068493150685,2.5,2.113270938324934,0.662027833001988,10.134920634920636,0.0,1,0
-1.3333333333333333,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.5045662100456622,1.8499999999999999,2.0568754499640027,0.558648111332008,9.158730158730158,0.802197802197802,0,0
-0.08333333333333333,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.12557077625570776,0.049999999999999975,1.6940244780417566,-0.2644135188866799,2.9047619047619047,-0.5018315018315017,1,0
-1.75,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.0502283105022831,0.3999999999999999,1.9498440124790015,-0.14612326043737567,4.111111111111111,-0.19413919413919414,0,0
0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,-0.1187214611872146,-0.35000000000000003,0.0,-0.7345924453280318,0.0,-0.39560439560439553,0,0
2.5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.21689497716894976,0.35000000000000003,2.6114710823134146,0.13916500994035785,7.976190476190476,0.0,1,0
-0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.6073059360730594,-0.15,0.0,-0.2634194831013916,0.0,-0.19413919413919414,1,0
0.75,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.2465753424657534,0.9499999999999998,2.3998080153587713,0.3658051689860835,9.142857142857142,-0.09890109890109892,0,0
0.5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7511415525114156,-0.39999999999999997,0.0,-0.16799204771371767,0.0,-0.5018315018315017,0,0
1.4166666666666667,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0.4726027397260274,-0.35000000000000003,0.11279097672186225,2.3061630218687874,1.1587301587301588,-0.20146520146520147,0,0
-0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.273972602739726,-0.35000000000000003,0.0,-0.7147117296222664,0.0,-0.39560439560439553,1,0
-0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.11643835616438356,-0.35000000000000003,0.0,-0.47216699801192846,0.0,-0.5018315018315017,0,0
-0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.5593607305936074,0.049999999999999975,0.0,0.28528827037773363,0.0,0.01098901098901092,0,0
-0.16666666666666666,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.01598173515981735,-0.25,0.0,-0.6371769383697813,0.0,-0.30036630036630035,0,0
-0.08333333333333333,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.906392694063927,1.2499999999999998,2.21766258699304,0.39264413518886687,8.65079365079365,0.0,0,0
2.8333333333333335,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.3881278538812785,-0.5,0.0,-0.006958250497017817,0.0,-0.6007326007326007,0,0
0.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.3287671232876712,-0.5,1.499880009599232,-0.3976143141153082,1.9047619047619049,-0.6007326007326007,0,0
-0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.03424657534246575,-0.15,0.0,-0.08548707753479122,0.0,0.20146520146520136,0,0
2.4166666666666665,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-0.06164383561643835,-0.20000000000000004,0.0,-0.051689860834990026,0.0,0.0,1,0
-1.6666666666666667,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.4954337899543379,1.4000000000000001,2.3998080153587713,0.10834990059642155,7.087301587301588,0.6007326007326007,0,0
0.75,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.3242009132420091,-0.10000000000000002,0.0,-0.3240556660039761,0.0,0.01098901098901092,1,0
-1.75,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.723744292237443,0.9499999999999998,2.2152627789776815,-0.12226640159045718,4.841269841269841,0.3992673992673992,1,0
1.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.5251141552511416,-0.35000000000000003,0.0,-0.5477137176938369,0.0,-0.5018315018315017,1,0
-0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.2762557077625571,-0.15,0.0,-0.27435387673956263,0.0,-0.20146520146520147,0,0
-0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-0.541095890410959,0.85,0.0,1.1530815109343937,0.0,0.6007326007326007,0,0
-1.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.3036529680365297,0.9,1.499880009599232,0.35685884691848907,5.666666666666667,-0.09890109890109892,1,0
